Segment ID|Station ID|Station Description|Start Date|Start Time|Start Depth|End Date|End Time|End Depth|Submitting Entity|Collecting Entity|Monitoring Type|Composite Category|Composite Type|Parameter Name|Parameter Code|GTLT|Value|RFA/Tag ID|Station Latitude|Station Longitude|Comments
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/14/2000|09:15|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||7.7|R187915|28.9281|-96.171178|CLOUDY, RAINING, CHILLY, WINDY.  WATER MUDDY BROWN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/14/2000|09:15|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||18.6|R187915|28.9281|-96.171178|CLOUDY, RAINING, CHILLY, WINDY.  WATER MUDDY BROWN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/14/2000|09:15|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TRANSPARENCY, SECCHI DISC (METERS)|00078||0.12|R187915|28.9281|-96.171178|CLOUDY, RAINING, CHILLY, WINDY.  WATER MUDDY BROWN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/14/2000|09:15|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||7.3|R187915|28.9281|-96.171178|CLOUDY, RAINING, CHILLY, WINDY.  WATER MUDDY BROWN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/14/2000|09:15|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry|01351||3|R187915|28.9281|-96.171178|CLOUDY, RAINING, CHILLY, WINDY.  WATER MUDDY BROWN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)|00094||1620|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||15.9|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)|00061||8.9|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TRANSPARENCY, SECCHI DISC (METERS)|00078|>|0.33|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||8.8|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||8.3|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry|01351||3|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/08/1999|09:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER|89835||1|R187554|28.9281|-96.171178|CLOUDY, BREEZY.  SOUTH WIND 5 MPH.  WATER CLEAR GREEN.
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|00593||0.379|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||35|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||232|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||28|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.06|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||1.54|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.35|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||21|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|32211|<|1|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||7|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||4|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FECAL COLIFORM, MF AGAR (COLONIES/100 ML)|31613||5900|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.|32218|<|1|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)|70300||200|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/27/1997|10:45|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|70507||0.208|0017618|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||120|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||192|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||29|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|00593||1.83|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||1.94|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.41|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||12|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||63|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||15|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FECAL COLIFORM, MF AGAR (COLONIES/100 ML)|31613||400|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|32211|<|1|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.|32218||19.7|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)|70300||362|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||03/24/1999|09:05|0.304878|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|70507|<|0.18|0026106|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|00593||0.572|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||112|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||197|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||8|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.15|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||2.08|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.37|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||22|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||58|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||16|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FECAL COLIFORM, MF AGAR (COLONIES/100 ML)|31613||1050|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|32211||1.71|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.|32218||17.4|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)|70300||494|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||12/09/1997|10:35|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|70507|<|0.06|0022695|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|00593||0.67|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||84|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||157|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||25|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.12|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||1.48|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.4|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||15|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||26|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||7|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FECAL COLIFORM, MF AGAR (COLONIES/100 ML)|31613||1050|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|32211|<|1|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.|32218||29.5|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)|70300||280|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||06/23/1999|09:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|70507||0.22|0027024|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||10/07/1999|10:10|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||242|0027823|28.9281|-96.171178|
